genre,age,nationalite,niveauEtudes,sessionId,associationType,personAType,valueOneA,valueTwoA,forceA,personBType,valueOneB,valueTwoB,forceB
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-effort,Personne âgée,0,0,1,Robot,10,10,10
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-effort,Personne âgée,9,9,1,Enfant,1,1,2
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-reward,Homme petite taille,5,5,7,Femme grande taille,5,5,5
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-effort,Femme petite taille,8,8,4,Personne âgée,2,2,1
femme,21,FRA,bac+3,3830cf9c-e391-4479-8775-e2137586812d,risk-reward,Robot,5,4,6,Personne âgée,5,6,6
femme,21,FRA,bac+3,3830cf9c-e391-4479-8775-e2137586812d,risk-effort,Personne âgée,3,4,6,Homme grande taille,7,6,2
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-effort,Femme grande taille,10,10,5,Enfant,0,0,1
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-effort,Femme petite taille,0,10,5,Enfant,10,0,1
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-effort,Enfant,0,0,1,Homme petite taille,10,10,7
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-effort,Femme petite taille,0,0,5,Robot,10,10,10
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-effort,Enfant,0,0,1,Homme grande taille,10,10,7
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,effort-reward,Homme petite taille,10,5,7,Femme grande taille,0,5,5
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,risk-reward,Homme grande taille,6,4,8,Femme petite taille,4,6,8
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,effort-reward,Homme grande taille,7,7,8,Enfant,3,3,4
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,risk-effort,Personne âgée,7,3,2,Femme petite taille,3,7,8
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,effort-reward,Enfant,7,7,4,Personne âgée,3,3,2
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,effort-reward,Personne âgée,2,5,2,Robot,8,5,8
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,effort-reward,Personne âgée,2,5,2,Femme grande taille,8,5,9
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,risk-effort,Homme petite taille,4,6,7,Homme grande taille,6,4,8
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,risk-reward,Enfant,2,4,4,Femme grande taille,8,6,9
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,risk-reward,Robot,7,5,8,Femme grande taille,3,5,9
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,risk-effort,Femme petite taille,5,5,8,Homme grande taille,5,5,8
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,effort-reward,Homme petite taille,4,5,7,Homme grande taille,6,5,8
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,risk-effort,Personne âgée,6,4,2,Enfant,4,6,4
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,risk-reward,Robot,7,4,8,Enfant,3,6,4
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,risk-effort,Femme grande taille,8,2,9,Personne âgée,2,8,2
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,risk-reward,Personne âgée,2,7,2,Robot,8,3,8
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,effort-reward,Homme grande taille,8,6,8,Personne âgée,2,4,2
femme,21,FRA,bac+3,6cdb7dfe-c66a-4265-8aec-87b7a64d6e3c,risk-reward,Homme grande taille,7,6,8,Enfant,3,4,4
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,risk-effort,Femme petite taille,10,0,6,Robot,0,10,8
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,effort-reward,Femme petite taille,0,10,6,Femme grande taille,10,0,7
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,risk-effort,Personne âgée,10,2,4,Enfant,0,8,3
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,risk-reward,Robot,3,3,8,Homme grande taille,7,7,9
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,risk-effort,Femme petite taille,5,5,6,Femme grande taille,5,5,7
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,risk-effort,Femme petite taille,2,8,6,Robot,8,2,8
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,risk-reward,Personne âgée,10,0,4,Enfant,0,10,3
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,risk-effort,Femme grande taille,5,5,7,Homme grande taille,5,5,9
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,effort-reward,Femme grande taille,5,5,7,Robot,5,5,8
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,risk-reward,Homme grande taille,8,2,9,Enfant,2,8,3
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,effort-reward,Femme petite taille,3,1,6,Robot,7,9,8
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,effort-reward,Homme petite taille,5,5,9,Homme grande taille,5,5,9
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,risk-effort,Femme grande taille,5,5,7,Homme grande taille,5,5,9
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,effort-reward,Homme petite taille,7,2,9,Femme petite taille,3,8,6
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,effort-reward,Homme petite taille,7,2,9,Femme petite taille,3,8,6
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,risk-reward,Homme grande taille,7,3,9,Personne âgée,3,7,4
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,risk-reward,Femme grande taille,5,5,7,Enfant,5,5,3
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,risk-reward,Femme grande taille,5,5,7,Enfant,5,5,3
femme,20,FRA,bac+3,73f60ef9-388d-431b-80bd-d5165fd8122f,risk-reward,Femme petite taille,5,5,6,Femme grande taille,5,5,7
homme,23,PER,bac+5,762bdc62-dde0-49c3-8407-ea5a2af6f922,risk-effort,Robot,7,3,8,Homme grande taille,3,7,7
homme,23,PER,bac+5,762bdc62-dde0-49c3-8407-ea5a2af6f922,risk-effort,Homme grande taille,5,6,7,Femme grande taille,5,4,7
homme,23,PER,bac+5,762bdc62-dde0-49c3-8407-ea5a2af6f922,effort-reward,Homme petite taille,3,10,6,Robot,7,0,8
homme,23,PER,bac+5,762bdc62-dde0-49c3-8407-ea5a2af6f922,risk-effort,Femme grande taille,5,5,7,Homme petite taille,5,5,6
homme,23,PER,bac+5,762bdc62-dde0-49c3-8407-ea5a2af6f922,risk-effort,Homme petite taille,5,5,6,Robot,5,5,8
homme,23,PER,bac+5,762bdc62-dde0-49c3-8407-ea5a2af6f922,effort-reward,Femme grande taille,5,5,7,Homme grande taille,5,5,7
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,risk-effort,Homme petite taille,6,6,7,Femme petite taille,4,4,6
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,risk-effort,Robot,9,4,9,Homme petite taille,1,6,7
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,risk-reward,Personne âgée,4,5,4,Femme petite taille,6,5,6
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,risk-effort,Enfant,0,0,3,Homme grande taille,10,10,8
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,risk-reward,Femme petite taille,3,5,6,Homme grande taille,7,5,8
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,risk-effort,Femme grande taille,0,10,7,Personne âgée,10,0,4
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,effort-reward,Femme petite taille,5,5,6,Homme petite taille,5,5,7
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,effort-reward,Robot,10,0,9,Enfant,0,10,3
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,risk-effort,Personne âgée,8,2,4,Femme grande taille,2,8,7
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,effort-reward,Homme grande taille,5,5,8,Enfant,5,5,3
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,effort-reward,Enfant,0,4,3,Homme petite taille,10,6,7
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,risk-reward,Femme grande taille,0,10,7,Robot,10,0,9
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,effort-reward,Femme petite taille,5,5,6,Homme grande taille,5,5,8
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,risk-reward,Homme grande taille,6,5,8,Personne âgée,4,5,4
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,risk-effort,Enfant,0,0,3,Robot,10,10,9
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,effort-reward,Personne âgée,3,3,4,Homme grande taille,7,7,8
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,risk-reward,Homme grande taille,1,10,8,Robot,9,0,9
femme,20,FRA,bac+3,727addb2-d7fd-4821-afd0-36bd6c614975,risk-reward,Enfant,4,5,3,Homme grande taille,6,5,8
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-effort,Homme grande taille,4,4,8,Robot,6,6,10
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,effort-reward,Personne âgée,2,5,2,Homme grande taille,8,5,8
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,effort-reward,Homme grande taille,5,5,8,Homme petite taille,5,5,8
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-reward,Personne âgée,2,5,2,Homme petite taille,8,5,8
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,effort-reward,Homme grande taille,9,5,8,Personne âgée,1,5,2
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,effort-reward,Enfant,3,5,3,Femme grande taille,7,5,6
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-reward,Robot,5,5,10,Femme petite taille,5,5,6
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-reward,Enfant,2,5,3,Femme petite taille,8,5,6
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,effort-reward,Enfant,0,5,3,Homme petite taille,10,5,8
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,effort-reward,Femme petite taille,8,5,6,Personne âgée,2,5,2
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-reward,Femme petite taille,5,5,6,Homme grande taille,5,5,8
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-reward,Homme grande taille,5,5,8,Femme grande taille,5,5,6
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-effort,Femme petite taille,5,5,6,Femme grande taille,5,5,6
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-effort,Enfant,0,0,3,Femme grande taille,10,10,6
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-reward,Homme petite taille,5,5,8,Homme grande taille,5,5,8
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-effort,Enfant,0,0,3,Femme grande taille,10,10,6
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-effort,Homme grande taille,0,5,8,Robot,10,5,10
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-effort,Personne âgée,2,2,2,Homme petite taille,8,8,8
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,effort-reward,Homme grande taille,7,6,3,Femme petite taille,3,4,3
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-effort,Femme grande taille,10,10,3,Enfant,0,0,2
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-effort,Enfant,5,5,2,Homme petite taille,5,5,4
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,effort-reward,Personne âgée,0,10,3,Robot,10,0,1
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-effort,Homme petite taille,0,0,4,Robot,10,10,1
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-reward,Femme petite taille,5,5,3,Homme grande taille,5,5,3
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,effort-reward,Homme grande taille,3,3,3,Homme petite taille,7,7,4
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-effort,Robot,10,10,1,Homme petite taille,0,0,4
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,effort-reward,Femme grande taille,3,5,3,Homme petite taille,7,5,4
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-reward,Femme petite taille,10,10,3,Enfant,0,0,2
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,effort-reward,Homme grande taille,5,5,3,Femme petite taille,5,5,3
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-reward,Personne âgée,0,5,3,Homme petite taille,10,5,4
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-effort,Femme grande taille,0,0,3,Robot,10,10,1
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-reward,Enfant,0,0,2,Femme grande taille,10,10,3
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-effort,Enfant,5,0,2,Homme petite taille,5,10,4
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-reward,Enfant,3,0,2,Femme grande taille,7,10,3
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,effort-reward,Femme petite taille,5,5,3,Homme petite taille,5,5,4
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-reward,Robot,5,5,1,Femme grande taille,5,5,3
homme,21,JPN,bac+1,76043402-49a3-4c86-a3d7-ac04ca4f8ceb,effort-reward,Robot,5,5,10,Femme grande taille,5,5,1
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Femme grande taille,7,2,5,Robot,3,8,9
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Robot,4,5,9,Homme grande taille,6,5,8
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Robot,0,0,9,Femme petite taille,10,10,4
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Femme grande taille,10,10,5,Robot,0,0,9
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Robot,8,8,9,Femme grande taille,2,2,5
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Femme petite taille,2,2,4,Robot,8,8,9
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Homme grande taille,5,5,8,Enfant,5,5,4
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Robot,5,5,9,Femme petite taille,5,5,4
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Femme petite taille,5,5,4,Personne âgée,5,5,2
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Femme petite taille,5,5,4,Personne âgée,5,5,2
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Femme petite taille,5,5,4,Personne âgée,5,5,2
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Homme petite taille,5,5,6,Homme grande taille,5,5,8
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Femme petite taille,5,5,4,Femme grande taille,5,5,5
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Personne âgée,5,5,2,Femme grande taille,5,5,5
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Robot,5,5,9,Personne âgée,5,5,2
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Homme petite taille,5,5,6,Femme petite taille,5,5,4
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Personne âgée,5,5,2,Homme grande taille,5,5,8
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Enfant,5,5,4,Homme grande taille,5,5,8
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Enfant,5,5,4,Personne âgée,5,5,2
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,risk-reward,Enfant,7,7,1,Robot,3,3,7
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,risk-reward,Enfant,0,1,1,Homme grande taille,10,9,10
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,risk-effort,Personne âgée,1,1,2,Robot,9,9,7
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,risk-effort,Femme petite taille,5,5,4,Femme grande taille,5,5,6
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,effort-reward,Homme petite taille,9,9,9,Personne âgée,1,1,2
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,risk-reward,Personne âgée,1,1,2,Femme grande taille,9,9,6
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,effort-reward,Homme petite taille,2,2,9,Robot,8,8,7
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,risk-effort,Personne âgée,1,1,2,Homme petite taille,9,9,9
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,risk-reward,Homme petite taille,10,10,9,Robot,0,0,7
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,risk-effort,Femme grande taille,10,0,6,Homme grande taille,0,10,10
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,risk-effort,Homme petite taille,10,0,9,Homme grande taille,0,10,10
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,effort-reward,Homme grande taille,4,4,10,Femme grande taille,6,6,6
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,risk-reward,Personne âgée,1,1,2,Femme grande taille,9,9,6
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,effort-reward,Femme grande taille,0,10,6,Robot,10,0,7
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,risk-effort,Homme grande taille,0,7,10,Robot,10,3,7
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,effort-reward,Homme grande taille,5,5,10,Homme petite taille,5,5,9
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,effort-reward,Femme petite taille,4,4,4,Homme petite taille,6,6,9
homme,19,FRA,bac+1,430232b3-ad10-4a1c-ba28-fffa2b5e9d76,risk-reward,Robot,7,0,7,Femme grande taille,3,10,6
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,risk-effort,Femme petite taille,7,3,3,Homme petite taille,3,7,4
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,risk-reward,Enfant,7,3,3,Femme petite taille,3,7,3
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,risk-reward,Personne âgée,9,0,5,Robot,1,10,3
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,effort-reward,Homme grande taille,5,10,7,Enfant,5,0,3
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,risk-effort,Homme petite taille,8,3,4,Robot,2,7,3
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,risk-effort,Homme grande taille,7,3,7,Homme petite taille,3,7,4
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,risk-reward,Homme grande taille,3,7,7,Femme petite taille,7,3,3
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,risk-reward,Enfant,0,10,3,Homme petite taille,10,0,4
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,risk-reward,Enfant,7,3,3,Femme petite taille,3,7,3
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,risk-effort,Personne âgée,9,1,5,Femme grande taille,1,9,6
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,effort-reward,Personne âgée,1,9,5,Femme petite taille,9,1,3
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,risk-effort,Femme petite taille,7,2,3,Homme petite taille,3,8,4
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,risk-effort,Enfant,2,0,3,Femme grande taille,8,10,6
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,effort-reward,Robot,8,2,3,Femme petite taille,2,8,3
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,effort-reward,Personne âgée,1,9,5,Femme grande taille,9,1,6
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,effort-reward,Enfant,1,5,3,Homme petite taille,9,5,4
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,effort-reward,Enfant,6,6,3,Personne âgée,4,4,5
homme,18,FRA,lycee,3c96b360-47a5-444e-9f18-38b73c50cf2c,risk-reward,Personne âgée,3,3,5,Homme grande taille,7,7,7
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,risk-reward,Robot,4,0,7,Femme grande taille,6,10,9
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,effort-reward,Enfant,1,1,3,Personne âgée,9,9,6
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,risk-reward,Homme petite taille,6,4,8,Personne âgée,4,6,6
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,effort-reward,Robot,3,0,7,Femme grande taille,7,10,9
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,effort-reward,Femme grande taille,7,5,9,Personne âgée,3,5,6
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,effort-reward,Femme grande taille,5,5,9,Homme petite taille,5,5,8
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,risk-reward,Personne âgée,3,5,6,Robot,7,5,7
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,risk-effort,Homme petite taille,6,5,8,Femme grande taille,4,5,9
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,risk-effort,Homme petite taille,2,8,8,Robot,8,2,7
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,risk-effort,Homme petite taille,10,0,8,Homme grande taille,0,10,10
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,risk-effort,Enfant,2,7,3,Personne âgée,8,3,6
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,risk-reward,Robot,10,4,7,Enfant,0,6,3
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,risk-reward,Enfant,2,5,3,Personne âgée,8,5,6
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,risk-effort,Enfant,0,2,3,Homme grande taille,10,8,10
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,effort-reward,Femme petite taille,8,5,7,Enfant,2,5,3
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,effort-reward,Homme petite taille,5,5,8,Robot,5,5,7
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,risk-reward,Femme grande taille,5,5,9,Homme grande taille,5,5,10
femme,20,FRA,bac+3,4fd24837-90e9-412c-be54-5cac6e423dd3,risk-effort,Robot,5,5,7,Femme petite taille,5,5,7
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-reward,Enfant,3,0,3,Femme petite taille,7,10,7
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,effort-reward,Personne âgée,8,1,10,Femme petite taille,2,9,7
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-effort,Homme petite taille,10,10,10,Enfant,0,0,3
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-effort,Homme petite taille,5,5,10,Femme grande taille,5,5,9
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-effort,Robot,10,0,10,Enfant,0,10,3
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-reward,Personne âgée,0,10,10,Robot,10,0,10
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-effort,Homme grande taille,0,0,10,Robot,10,10,10
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,effort-reward,Personne âgée,1,2,10,Homme petite taille,9,8,10
